Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
915412010069721088,Wishing everyone around the world a happy #MidAutumnFestival ! 本日は、#中秋の名月 ・十五夜です。美しい月を眺めながら、素敵な一日を過ごして下さい。,蔡英文 Tsai Ing-wen,iingwen,2017-10-04T03:03:25.000Z,Wed Oct 04 03:03:25 +0000 2017,1179,363,ja,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,,,,,
915021642622918656,Very saddened to hear about the senseless tragedy in Las Vegas. Our thoughts are with all the victims &amp; their families,蔡英文 Tsai Ing-wen,iingwen,2017-10-03T01:12:14.000Z,Tue Oct 03 01:12:14 +0000 2017,673,184,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,,,
914798660663222274,"Glad to see @KaohsiungCity creating a sustainable environment. #Taiwan is readying itself for #greenenergy related industries
#Taiwan4SDGs https://t.co/JGa3jANRiJ",蔡英文 Tsai Ing-wen,iingwen,2017-10-02T10:26:11.000Z,Mon Oct 02 10:26:11 +0000 2017,494,120,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,1,photo,https://pbs.twimg.com/media/DLIEhpuV4AAGlrc.jpg,https://pbs.twimg.com/media/DLIEhpwUIAAlegb.jpg,https://pbs.twimg.com/media/DLIEhpyUIAANvn4.jpg,https://pbs.twimg.com/media/DLIEhpvUEAANJxI.jpg
913727956127592449,#Cybersecurity is ntl security. #Taiwan’s #Hitcon team did great @DEFCON this year. The gvnt will cont to support our cybersecurity industry https://t.co/9jgUA6aODm,蔡英文 Tsai Ing-wen,iingwen,2017-09-29T11:31:35.000Z,Fri Sep 29 11:31:35 +0000 2017,361,93,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,1,photo,https://pbs.twimg.com/media/DK42uZeUMAAvDoy.jpg,https://pbs.twimg.com/media/DK42uaTUQAAyLm-.jpg,https://pbs.twimg.com/media/DK42usKU8AE9Mhw.jpg,https://pbs.twimg.com/media/DK42uXuV4AE2_pB.jpg
913725263246012417,I had a great discussion with His Eminence @CardinalTurkson yesterday on the cooperation &amp; exchanges between #Taiwan &amp; the #Vatican https://t.co/c3c5wggbMM,蔡英文 Tsai Ing-wen,iingwen,2017-09-29T11:20:53.000Z,Fri Sep 29 11:20:53 +0000 2017,270,57,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,1,photo,https://pbs.twimg.com/media/DK40P-XVwAAwJoH.jpg,https://pbs.twimg.com/media/DK40QXbVAAAHPh-.jpg,,
913350811471691776,"I emphasized #Taiwan &amp; international community are partners in contributing to a #safer, #healthier &amp; more #prosperous world",蔡英文 Tsai Ing-wen,iingwen,2017-09-28T10:32:57.000Z,Thu Sep 28 10:32:57 +0000 2017,388,80,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,,,,,
913350772791820288,"Today, I invited members of #diplomatic community to commemorate #DPP’s 31st #anniversary with us. Full text: https://t.co/Z0wQ9tu4lj https://t.co/n3SYaJLV94",蔡英文 Tsai Ing-wen,iingwen,2017-09-28T10:32:48.000Z,Thu Sep 28 10:32:48 +0000 2017,221,66,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://bit.ly/2fSUrlB ,3,0,photo,https://pbs.twimg.com/media/DKzfrgnUIAAMXWB.jpg,https://pbs.twimg.com/media/DKzfrglUQAAlYhO.jpg,,
913283129162350592,昨日、台湾訪問中の日本台湾交流協会の大橋光夫会長と総統府で会談を行い、台日関係と新南向政策について充実な意見交換をしました。今後とも大橋会長と緊密な連携をして、台日関係全般の強化を目指して頑張りたいと思います。 https://t.co/9R9JMKwkEM,蔡英文 Tsai Ing-wen,iingwen,2017-09-28T06:04:00.000Z,Thu Sep 28 06:04:00 +0000 2017,1421,522,ja,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/DKyiIXaUQAM8yKc.jpg,,,
912674728623579136,Welcome Solomon Islands PM Manasseh Sogavare to #Taiwan! Thank you for speaking out on Taiwan's behalf at the #UNGA2017 last week https://t.co/YYFnHDOrHH,蔡英文 Tsai Ing-wen,iingwen,2017-09-26T13:46:26.000Z,Tue Sep 26 13:46:26 +0000 2017,564,117,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,photo,https://pbs.twimg.com/media/DKp4zxgVwAAU--8.jpg,https://pbs.twimg.com/media/DKp4zxeVwAAKG5h.jpg,https://pbs.twimg.com/media/DKp4zxeUIAALyr8.jpg,https://pbs.twimg.com/media/DKp4zxdVAAA8IJe.jpg
911571761535139841,"We look fwd to working with new Amb. Aminata Sana/Congo to further strengthen economic, cultural &amp; educational relations with Burkina Faso https://t.co/zIglMKsQJ0",蔡英文 Tsai Ing-wen,iingwen,2017-09-23T12:43:38.000Z,Sat Sep 23 12:43:38 +0000 2017,568,109,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/DKaNrTlV4AEt_av.jpg,https://pbs.twimg.com/media/DKaNrTmVwAEdf--.jpg,https://pbs.twimg.com/media/DKaNrTnVwAA3yMg.jpg,
911164182468243457,Its a great pleasure meeting @SteveDaines. #Taiwan is one of #Montana’s top markets in Asia. We look fwd to even closer trade ties ahead! https://t.co/NyTzHiwd5W,蔡英文 Tsai Ing-wen,iingwen,2017-09-22T09:44:04.000Z,Fri Sep 22 09:44:04 +0000 2017,302,72,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,1,photo,https://pbs.twimg.com/media/DKUa6c6UIAAKAdR.jpg,,,
911157742739398656,Its always good to see old friends like Nigel Evans &amp; members of #British-#Taiwanese All-Party Parliamentary Group in #Taiwan. Welcome back! https://t.co/TetY1QtLcl,蔡英文 Tsai Ing-wen,iingwen,2017-09-22T09:18:29.000Z,Fri Sep 22 09:18:29 +0000 2017,376,80,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,3,0,photo,https://pbs.twimg.com/media/DKUVGf4UQAA9J6M.jpg,https://pbs.twimg.com/media/DKUVG68VAAAjWNQ.jpg,https://pbs.twimg.com/media/DKUVHZTUQAAhNaA.jpg,
910314496597491714,Wishing #Jewish communities in #Taiwan &amp; around the world a happy #RoshHashanah! #ShanahTovah,蔡英文 Tsai Ing-wen,iingwen,2017-09-20T01:27:43.000Z,Wed Sep 20 01:27:43 +0000 2017,366,83,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,,,,,
909717103007088641,Today I met Muslims returning from #Hajj. We will continue to work together &amp; build more #Muslim-friendly environment in #Taiwan https://t.co/YEASq26kmh,蔡英文 Tsai Ing-wen,iingwen,2017-09-18T09:53:53.000Z,Mon Sep 18 09:53:53 +0000 2017,660,147,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,photo,https://pbs.twimg.com/media/DJ_22PfUEAA0fB5.jpg,https://pbs.twimg.com/media/DJ_22PgVYAANH2v.jpg,https://pbs.twimg.com/media/DJ_22PfVwAAAUVg.jpg,
908578214313783296,Congrats to #HalimahYacob on being #Singapore's 1st female president.Look forward to working w/ u to bring more benefits to our two peoples. https://t.co/TPTX9a6Vdf,蔡英文 Tsai Ing-wen,iingwen,2017-09-15T06:28:21.000Z,Fri Sep 15 06:28:21 +0000 2017,347,79,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/focus_taiwan/status/908525786222665729 ,2,0,,,,,
908505890612928512,Great to meet @SEMIexpos CEO Manocha &amp; friends from #semiconductor industry to discuss how govt's policies can make #Taiwan more competitive https://t.co/V51zP0SRTC,蔡英文 Tsai Ing-wen,iingwen,2017-09-15T01:40:58.000Z,Fri Sep 15 01:40:58 +0000 2017,396,68,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,1,photo,https://pbs.twimg.com/media/DJupSROVYAAzIJJ.jpg,https://pbs.twimg.com/media/DJupSRHUQAAwspV.jpg,https://pbs.twimg.com/media/DJupSRHUEAAF6pE.jpg,
907754918072614912,#Taiwan stands w/ ppl that have been impacted by #HurricaneHarvey.@TECRO_USA Rep Stanley Kao sent a donation to @RedCross for relief efforts https://t.co/U2HrEw6817,蔡英文 Tsai Ing-wen,iingwen,2017-09-12T23:56:52.000Z,Tue Sep 12 23:56:52 +0000 2017,285,71,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/usasiapacific/status/907701064308330499 ,2,2,,,,,
907084290504060929,"#Taiwan, a partner for a better world, never ceases working for a better future for all. #Taiwan4SDGs #UNGA2017 https://t.co/XSv8S2pXmF",蔡英文 Tsai Ing-wen,iingwen,2017-09-11T03:32:02.000Z,Mon Sep 11 03:32:02 +0000 2017,350,105,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://youtu.be/lapVhuVvz20 ,3,0,,,,,
906456983984758784,"We thank #Italian MP Guido Galperti 4 supporting #Taiwan's int'l space.After successful #TaipeiUniversiade2017,we look 4ward to #Napoli2019! https://t.co/77ezuypA5j",蔡英文 Tsai Ing-wen,iingwen,2017-09-09T09:59:20.000Z,Sat Sep 09 09:59:20 +0000 2017,415,92,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,photo,https://pbs.twimg.com/media/DJRh0IqUQAATYZa.jpg,https://pbs.twimg.com/media/DJRh0IpVoAElZek.jpg,https://pbs.twimg.com/media/DJRh0IoU8AAO8Rm.jpg,
906401237469294592,My thoughts are with people affected by #MexicoEarthquake &amp; #HurricaneIrma. Stay safe to our friends in the surrounding area.,蔡英文 Tsai Ing-wen,iingwen,2017-09-09T06:17:49.000Z,Sat Sep 09 06:17:49 +0000 2017,468,112,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,,,,,
906053710299533312,"Such a delight to award weightlifting🥇Kuo Hsing-chun, whose 142kg lift not only broke world record at #Universiade but also unified #Taiwan. https://t.co/CWQ7wa3Eku",蔡英文 Tsai Ing-wen,iingwen,2017-09-08T07:16:52.000Z,Fri Sep 08 07:16:52 +0000 2017,829,163,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,photo,https://pbs.twimg.com/media/DJLzCioVYAEjgHD.jpg,https://pbs.twimg.com/media/DJLzCinUQAAurBW.jpg,https://pbs.twimg.com/media/DJLzCiqV4AEJUbr.jpg,
905405879154950145,"Met @WVF_FMAC to discuss #veteran's care. As #CommanderinChief, it is my duty to take care of those who have served our country well https://t.co/z5sr0hBM51",蔡英文 Tsai Ing-wen,iingwen,2017-09-06T12:22:37.000Z,Wed Sep 06 12:22:37 +0000 2017,320,68,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,1,photo,https://pbs.twimg.com/media/DJCl1xRV4AULF0r.jpg,https://pbs.twimg.com/media/DJCl1xVVAAAzraW.jpg,https://pbs.twimg.com/media/DJCl1xSUMAEa0Np.jpg,
904955873474240512,"New Premier William Lai is fully rdy to continue impt work in industrial restructuring, infrastructure, labor, energy, tax &amp; ntl development https://t.co/LCsHU8SMbK",蔡英文 Tsai Ing-wen,iingwen,2017-09-05T06:34:28.000Z,Tue Sep 05 06:34:28 +0000 2017,649,155,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/DI8MgrTVAAA3GDO.jpg,https://pbs.twimg.com/media/DI8MhczVwAAYihh.jpg,,
904955411345928192,"I've accepted Premier Lin Chuan's resignation &amp; am grateful for his service. In past 16 months, his team has set solid foundation for reform https://t.co/E2Y51wsi7g",蔡英文 Tsai Ing-wen,iingwen,2017-09-05T06:32:37.000Z,Tue Sep 05 06:32:37 +0000 2017,380,71,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/DI8MF0qVYAAl_rQ.jpg,,,
903549131452383232,.@RepEdRoyce is truly a friend of #Taiwan &amp; very strong advocate of our shared #values. He has our heartfelt gratitude,蔡英文 Tsai Ing-wen,iingwen,2017-09-01T09:24:34.000Z,Fri Sep 01 09:24:34 +0000 2017,227,38,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,1,,,,,
903548836202680320,"I awarded @RepEdRoyce one of our highest honors, Order of Brilliant Star w/ Special Grand Cordon, for his support for #Taiwan-#US relations https://t.co/8srtL0KKPe",蔡英文 Tsai Ing-wen,iingwen,2017-09-01T09:23:24.000Z,Fri Sep 01 09:23:24 +0000 2017,322,89,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,1,photo,https://pbs.twimg.com/media/DIoM0ZUUIAArm6c.jpg,https://pbs.twimg.com/media/DIoM1D5VwAAcg7j.jpg,https://pbs.twimg.com/media/DIoM1ccVYAAvKKj.jpg,https://pbs.twimg.com/media/DIoM13kV4AEMp4O.jpg
903512022641291264,"We are closely following flooding situation in #India, #Nepal &amp; #Bangladesh. Our thoughts &amp; prayers with all those affected",蔡英文 Tsai Ing-wen,iingwen,2017-09-01T06:57:07.000Z,Fri Sep 01 06:57:07 +0000 2017,339,84,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,,,,
903248695159693314,"Today I issued 70 awards to our #military personnel &amp; units, thanking them &amp; their families for their tireless service to our country https://t.co/AdHy3cgP6E",蔡英文 Tsai Ing-wen,iingwen,2017-08-31T13:30:45.000Z,Thu Aug 31 13:30:45 +0000 2017,565,122,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/DIj74qVW4AEjisO.jpg,https://pbs.twimg.com/media/DIj74qfW4AA_viy.jpg,https://pbs.twimg.com/media/DIj74qhXgAA2So1.jpg,
903200903812988929,"#Congratulations to new ambassadors &amp; representatives to #Honduras, #Thailand, #Mongolia, #Poland, #Portugal, #SouthAfrica, #Oman &amp; #Jordan https://t.co/9svQ2j3uSN",蔡英文 Tsai Ing-wen,iingwen,2017-08-31T10:20:50.000Z,Thu Aug 31 10:20:50 +0000 2017,396,78,ca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,9,0,photo,https://pbs.twimg.com/media/DIjQa5pVAAQSFO9.jpg,,,
903174794039853056,"Live at #TeamTaiwan Heroes Parade
https://t.co/PorBi1tpFz",蔡英文 Tsai Ing-wen,iingwen,2017-08-31T08:37:05.000Z,Thu Aug 31 08:37:05 +0000 2017,288,81,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,https://www.youtube.com/watch?v=fDhgxY7gtrk ,1,0,,,,,
902912520150630400,Thank you to everyone who worked &amp; sacrificed for the games. Thank you all athletes – I hope you will have chance to return to #Taiwan soon,蔡英文 Tsai Ing-wen,iingwen,2017-08-30T15:14:54.000Z,Wed Aug 30 15:14:54 +0000 2017,635,128,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,
902912446364434433,"Tonight marks a perfect ending to #Taipei #Universiade2017. VP Chen said: “Working together, we can shine on the intl stage.” We did it!",蔡英文 Tsai Ing-wen,iingwen,2017-08-30T15:14:37.000Z,Wed Aug 30 15:14:37 +0000 2017,343,78,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,,,,,
902723229629931524,#TeamTaiwan Heroes Parade will take place Aug 31 at 4 pm in #Taipei to celebrate #Taiwan's #Universiade medalists. I invite all to join! https://t.co/MkPGPeKnjH,蔡英文 Tsai Ing-wen,iingwen,2017-08-30T02:42:44.000Z,Wed Aug 30 02:42:44 +0000 2017,708,186,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,video,https://video.twimg.com/ext_tw_video/902722472532860929/pu/pl/jxyanIdx5KVxmeJt.m3u8,,,
902167210390470656,Our thoughts are with ppl of #Houston as they weather an unprecedented #crisis. #Taiwan stands with #HoustonStrong. #HoustonFlood,蔡英文 Tsai Ing-wen,iingwen,2017-08-28T13:53:19.000Z,Mon Aug 28 13:53:19 +0000 2017,523,132,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,5,0,,,,,
901651929956139009,"Cheng Chao-tsun breaks #Universiade &amp; #Asian record with #javelin throw of 91.36m, winning 🥇 &amp; setting tough barrier for future contestants! https://t.co/fA1TUSSjWV",蔡英文 Tsai Ing-wen,iingwen,2017-08-27T03:45:46.000Z,Sun Aug 27 03:45:46 +0000 2017,714,139,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,3,0,photo,https://pbs.twimg.com/media/DINPlYsVoAEtePn.jpg,,,
901651177326075905,#Rollersports #womens #marathon took place near #OfficeofthePresident. Great to get up close to witness Yang Ho-chen &amp; Li Ming-chu win 🥇&amp; 🥈! https://t.co/0OMxkDqQQH,蔡英文 Tsai Ing-wen,iingwen,2017-08-27T03:42:47.000Z,Sun Aug 27 03:42:47 +0000 2017,415,85,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,4,0,video,https://video.twimg.com/ext_tw_video/901648517445312513/pu/pl/JILiZXKIKGKl00fP.m3u8,,,
901291584687296512,"Grateful to @GOP for passing #resolution supporting #armssales to #Taiwan ""for defending itself against external threats"" https://t.co/TfABIOOlhK",蔡英文 Tsai Ing-wen,iingwen,2017-08-26T03:53:53.000Z,Sat Aug 26 03:53:53 +0000 2017,488,148,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,1,photo,https://pbs.twimg.com/media/DIIH53xVYAAoIZ8.jpg,,,
901029397292908545,.@RobWittman &amp; Rep Bordallo are good friends of #Taiwan. Their continued support for defense cooperation impt to peace &amp; stability in #APAC https://t.co/oUMwnxAiVx,蔡英文 Tsai Ing-wen,iingwen,2017-08-25T10:32:03.000Z,Fri Aug 25 10:32:03 +0000 2017,284,57,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,1,photo,https://pbs.twimg.com/media/DIEZcfeV0AAE5pQ.jpg,https://pbs.twimg.com/media/DIEZcfgV0AAj9Vc.jpg,https://pbs.twimg.com/media/DIEZcfiVoAAr4wo.jpg,
900882736545529857,"#Taiwan's current #medal count, 13G 16S 8B, is truly impressive (3rd in world!) Also won men's #100m dash! Go #Team #Taiwan #Universiade2017 https://t.co/mNiCLkX6Uy",蔡英文 Tsai Ing-wen,iingwen,2017-08-25T00:49:16.000Z,Fri Aug 25 00:49:16 +0000 2017,662,129,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,6,0,photo,https://pbs.twimg.com/media/DICUEP4U0AAGd2E.jpg,https://pbs.twimg.com/media/DICUEP6VoAAW0o8.jpg,https://pbs.twimg.com/media/DICUESFVYAAq42N.jpg,https://pbs.twimg.com/media/DICUESHU0AAqZFy.jpg
900878495299121152,RT @SpaceX : Successful deployment of FORMOSAT-5 to low-Earth orbit confirmed. https://t.co/PiB7r3Zk4F,蔡英文 Tsai Ing-wen,iingwen,2017-08-25T00:32:25.000Z,Fri Aug 25 00:32:25 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/DIBFCpIV0AA1JlD.jpg,,,
900712048694181888,The #satellite will gather images &amp; data on earth's surface to help evaluate natural disasters. Congratulations to all at #Taiwan's #NSPO!,蔡英文 Tsai Ing-wen,iingwen,2017-08-24T13:31:01.000Z,Thu Aug 24 13:31:01 +0000 2017,388,81,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,,,,
900711672733507585,"In few hours, @SpaceX will launch #Formosat-5, #Taiwan's 1st indigenously designed &amp; built #satellite, from #Vandenberg AFB, #California https://t.co/lNtdTMmVcN",蔡英文 Tsai Ing-wen,iingwen,2017-08-24T13:29:31.000Z,Thu Aug 24 13:29:31 +0000 2017,735,268,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,5,1,photo,https://pbs.twimg.com/media/DH_4ecDUQAAh3QR.jpg,https://pbs.twimg.com/media/DH_4ecOVwAIpEyQ.jpg,https://pbs.twimg.com/media/DH_4ecCUQAA2-rW.jpg,https://pbs.twimg.com/media/DH_4ecBVoAALkhY.jpg
899795847851917312,Kuo Hsing-chun #郭婞淳 broke world record in women's #weightlifting in #Universiade2017. Congratulations! #Taiwan #SUTaipei2017 https://t.co/fKsQBcQsiF,蔡英文 Tsai Ing-wen,iingwen,2017-08-22T00:50:22.000Z,Tue Aug 22 00:50:22 +0000 2017,866,175,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,5,0,photo,https://pbs.twimg.com/media/DHy3i17U0AAMfK4.jpg,,,
899489790172684289,"RT @FISU : Today's streaming schedule has you covered with Basketball, Diving and other sports.

https://t.co/Yc6B6vZgZb

#SUTaipei2017 #Livestream https://t.co/XQ1tmDhr0Y",蔡英文 Tsai Ing-wen,iingwen,2017-08-21T04:34:12.000Z,Mon Aug 21 04:34:12 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://livestream.com/FISU ,2,0,photo,https://pbs.twimg.com/media/DHrAa7bVYAE4uLv.jpg,,,
899487714575175680,Way to go #Team #Taiwan for winning 5th straight Junior League World Series #Championship in #Michigan https://t.co/3ha54nIvNF,蔡英文 Tsai Ing-wen,iingwen,2017-08-21T04:25:57.000Z,Mon Aug 21 04:25:57 +0000 2017,453,104,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,photo,https://pbs.twimg.com/media/DHufSEmUIAAQp5V.jpg,,,
898911622588006400,"After countless efforts from people across #Taiwan, I am proud to announce the opening of #Universiade2017! #sports #歡迎來到台灣 https://t.co/L0L9evxPSv",蔡英文 Tsai Ing-wen,iingwen,2017-08-19T14:16:46.000Z,Sat Aug 19 14:16:46 +0000 2017,1307,386,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,photo,https://pbs.twimg.com/media/DHmTLlxV0AQq02O.jpg,https://pbs.twimg.com/media/DHmTLmeUIAId2ca.jpg,https://pbs.twimg.com/media/DHmTLmMU0AEWwuE.jpg,
898498300755591168,I invite everyone to join in watching the opening ceremony tomorrow at 7pm (#Taiwan time) #Universiade2017 #SUTaipei2017,蔡英文 Tsai Ing-wen,iingwen,2017-08-18T10:54:22.000Z,Fri Aug 18 10:54:22 +0000 2017,456,103,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,,,,
898498137341313025,#Universiade2017 is opening in #Taipei tomorrow. We welcome thousands of #athletes from more than 140 countries arriving in #Taiwan #歡迎來到台灣,蔡英文 Tsai Ing-wen,iingwen,2017-08-18T10:53:43.000Z,Fri Aug 18 10:53:43 +0000 2017,518,145,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,5,0,,,,,
898362500118216704,I am saddened to hear of the terror attack in #Barcelona. #Taiwan stands together with #Spain in this difficult time,蔡英文 Tsai Ing-wen,iingwen,2017-08-18T01:54:45.000Z,Fri Aug 18 01:54:45 +0000 2017,710,188,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,,,,
897652705493233665,Three days left to #Universiade2017! We look forward to welcoming athletes &amp; friends from all over the world #sports #SUTaipei2017 #Taiwan https://t.co/HzIRPH1LKG,蔡英文 Tsai Ing-wen,iingwen,2017-08-16T02:54:17.000Z,Wed Aug 16 02:54:17 +0000 2017,559,165,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,video,https://video.twimg.com/ext_tw_video/897652366828163073/pu/vid/320x180/7g-AxUqiDE9kCKR4.mp4,,,
897083627523133440,Glad to speak @asianliberals #CALD2K17 &amp; meet #genderequality supporters. Will continue to work on #womenempowerment https://t.co/QZOBOSUAj4,蔡英文 Tsai Ing-wen,iingwen,2017-08-14T13:12:58.000Z,Mon Aug 14 13:12:58 +0000 2017,288,59,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://bit.ly/2fEUswg ,3,1,,,,,
895607542427996160,Last week the gvnt held #polmil #exercise to increase #readiness in #crisis. Fully #confident in response abilities https://t.co/HdCB15vdz4,蔡英文 Tsai Ing-wen,iingwen,2017-08-10T11:27:32.000Z,Thu Aug 10 11:27:32 +0000 2017,246,58,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://bit.ly/2useI7b ,5,0,,,,,
895141898448388096,中國大陸 #四川省 昨日發生強烈 #地震，造成相當損害與人員傷亡，我們除向受災者表達我方的關切與慰問外，也祝福受災地區能儘速復原，家園早日重建。若有需要，我們也樂意提供各項必要協助，讓震災帶來的損失能夠減到最少。,蔡英文 Tsai Ing-wen,iingwen,2017-08-09T04:37:14.000Z,Wed Aug 09 04:37:14 +0000 2017,2674,583,zh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,0,,,,,
894874515708157952,#Taiwan is committed to more proactive role in #APAC community &amp; especially in #NewSouthboundPolicy countries https://t.co/WCxFO4nqJr https://t.co/7pVJidoAOv,蔡英文 Tsai Ing-wen,iingwen,2017-08-08T10:54:45.000Z,Tue Aug 08 10:54:45 +0000 2017,433,103,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://bit.ly/2vfzfP3 ,3,0,photo,https://pbs.twimg.com/media/DGs7ncdVwAE_UUv.jpg,https://pbs.twimg.com/media/DGs7ncaVYAEc5Pt.jpg,https://pbs.twimg.com/media/DGs7ncbUwAAC43F.jpg,
894496408111165440,Welcome 🇺🇸 former VP Dick Cheney to Taiwan. Had discussion today on #Taiwan’s commitment to maintaining regional #peace &amp; #stability https://t.co/atER3Zlrgn,蔡英文 Tsai Ing-wen,iingwen,2017-08-07T09:52:17.000Z,Mon Aug 07 09:52:17 +0000 2017,719,227,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,photo,https://pbs.twimg.com/media/DGnjvabUIAA-5YI.jpg,,,
